"State Vector Calculation"
"Calculation Inputs"
"Calculation type","State Vector"
"Target type","Fixed point"
"Target center","EARTH"
"Target reference frame","ITRF93"
"Target position representation","Planetodetic (for Earth, Re=6378.1366 km, Rp=6356.7519 km)"
"Target position","<Lon=106.853(deg), Lat=29.6894(deg), Alt=0.482627(km)>"
"Observer type","Object"
"Observer","MOON"
"Reference frame","MOON_ME_DE421"
"Frame locus","CENTER"
"Light propagation","No correction"
"Time system","UTC"
"Time format","Calendar date and time"
"Time range","2024-12-16T20:47:12.000 to 2024-12-16T21:11:12.000"
"Step","1 seconds"
"State representation","Rectangular"
"State Vector Results"
"UTC calendar date","Distance (km)","Speed (km/s)","X (km)","Y (km)","Z (km)","dX/dt (km/s)","dY/dt (km/s)","dZ/dt (km/s)","Time at Target","Light Time (s)"
"2024-12-16 20:48:09.000000 UTC",371463.99212517,0.40098032,367778.38459505,33230.99106471,-40252.43474725,0.30953520,-0.21131248,0.14254900,"2024-12-16 20:48:09.000000 UTC",1.23907050
"2024-12-16 20:48:10.000000 UTC",371464.26424804,0.40098631,367778.69413928,33230.77976215,-40252.29219493,0.30955329,-0.21129288,0.14255563,"2024-12-16 20:48:10.000000 UTC",1.23907141
"2024-12-16 20:48:11.000000 UTC",371464.53639009,0.40099230,367779.00370163,33230.56847886,-40252.14963599,0.30957137,-0.21127328,0.14256226,"2024-12-16 20:48:11.000000 UTC",1.23907232
"2024-12-16 20:48:12.000000 UTC",371464.80855132,0.40099829,367779.31328203,33230.35721550,-40252.00707042,0.30958946,-0.21125367,0.14256888,"2024-12-16 20:48:12.000000 UTC",1.23907323
"2024-12-16 20:48:13.000000 UTC",371465.08073172,0.40100428,367779.62288052,33230.14597176,-40251.86449823,0.30960754,-0.21123407,0.14257551,"2024-12-16 20:48:13.000000 UTC",1.23907414
"2024-12-16 20:48:14.000000 UTC",371465.35293129,0.40101027,367779.93249712,33229.93474728,-40251.72191941,0.30962562,-0.21121446,0.14258213,"2024-12-16 20:48:14.000000 UTC",1.23907504
"2024-12-16 20:48:15.000000 UTC",371465.62515004,0.40101626,367780.24213177,33229.72354275,-40251.57933397,0.30964370,-0.21119486,0.14258875,"2024-12-16 20:48:15.000000 UTC",1.23907595
"2024-12-16 20:48:16.000000 UTC",371465.89738795,0.40102225,367780.55178450,33229.51235783,-40251.43674190,0.30966178,-0.21117525,0.14259538,"2024-12-16 20:48:16.000000 UTC",1.23907686
"2024-12-16 20:48:17.000000 UTC",371466.16964504,0.40102824,367780.86145534,33229.30119218,-40251.29414322,0.30967986,-0.21115564,0.14260200,"2024-12-16 20:48:17.000000 UTC",1.23907777
"2024-12-16 20:48:18.000000 UTC",371466.44192129,0.40103423,367781.17114423,33229.09004649,-40251.15153791,0.30969794,-0.21113603,0.14260862,"2024-12-16 20:48:18.000000 UTC",1.23907868
"2024-12-16 20:48:19.000000 UTC",371466.71421671,0.40104022,367781.48085122,33228.87892007,-40251.00892597,0.30971601,-0.21111642,0.14261524,"2024-12-16 20:48:19.000000 UTC",1.23907958
"2024-12-16 20:48:20.000000 UTC",371466.98653130,0.40104621,367781.79057626,33228.66781360,-40250.86630742,0.30973409,-0.21109680,0.14262186,"2024-12-16 20:48:20.000000 UTC",1.23908049
"2024-12-16 20:48:21.000000 UTC",371467.25886505,0.40105220,367782.10031937,33228.45672674,-40250.72368225,0.30975216,-0.21107719,0.14262848,"2024-12-16 20:48:21.000000 UTC",1.23908140
"2024-12-16 20:48:22.000000 UTC",371467.53121797,0.40105819,367782.41008059,33228.24565917,-40250.58105046,0.30977023,-0.21105757,0.14263510,"2024-12-16 20:48:22.000000 UTC",1.23908231
"2024-12-16 20:48:23.000000 UTC",371467.80359005,0.40106418,367782.71985985,33228.03461156,-40250.43841205,0.30978831,-0.21103795,0.14264172,"2024-12-16 20:48:23.000000 UTC",1.23908322
"2024-12-16 20:48:24.000000 UTC",371468.07598129,0.40107016,367783.02965720,33227.82358323,-40250.29576702,0.30980638,-0.21101834,0.14264834,"2024-12-16 20:48:24.000000 UTC",1.23908413
"2024-12-16 20:48:25.000000 UTC",371468.34839169,0.40107615,367783.33947260,33227.61257485,-40250.15311538,0.30982444,-0.21099872,0.14265495,"2024-12-16 20:48:25.000000 UTC",1.23908504
"2024-12-16 20:48:26.000000 UTC",371468.62082126,0.40108214,367783.64930609,33227.40158576,-40250.01045712,0.30984251,-0.21097909,0.14266157,"2024-12-16 20:48:26.000000 UTC",1.23908594
"2024-12-16 20:48:27.000000 UTC",371468.89326998,0.40108813,367783.95915762,33227.19061664,-40249.86779224,0.30986058,-0.21095947,0.14266818,"2024-12-16 20:48:27.000000 UTC",1.23908685
"2024-12-16 20:48:28.000000 UTC",371469.16573786,0.40109412,367784.26902725,33226.97966680,-40249.72512075,0.30987864,-0.21093985,0.14267480,"2024-12-16 20:48:28.000000 UTC",1.23908776
"2024-12-16 20:48:29.000000 UTC",371469.43822490,0.40110011,367784.57891491,33226.76873693,-40249.58244264,0.30989671,-0.21092022,0.14268141,"2024-12-16 20:48:29.000000 UTC",1.23908867
"2024-12-16 20:48:30.000000 UTC",371469.71073109,0.40110609,367784.88882066,33226.55782634,-40249.43975792,0.30991477,-0.21090060,0.14268803,"2024-12-16 20:48:30.000000 UTC",1.23908958
"2024-12-16 20:48:31.000000 UTC",371469.98325644,0.40111208,367785.19874445,33226.34693573,-40249.29706659,0.30993283,-0.21088097,0.14269464,"2024-12-16 20:48:31.000000 UTC",1.23909049
"2024-12-16 20:48:32.000000 UTC",371470.25580094,0.40111807,367785.50868632,33226.13606441,-40249.15436864,0.30995089,-0.21086134,0.14270125,"2024-12-16 20:48:32.000000 UTC",1.23909140
"2024-12-16 20:48:33.000000 UTC",371470.52836459,0.40112406,367785.81864622,33225.92521305,-40249.01166408,0.30996895,-0.21084171,0.14270786,"2024-12-16 20:48:33.000000 UTC",1.23909231
"2024-12-16 20:48:34.000000 UTC",371470.80094740,0.40113004,367786.12862421,33225.71438100,-40248.86895291,0.30998700,-0.21082208,0.14271448,"2024-12-16 20:48:34.000000 UTC",1.23909322
"2024-12-16 20:48:35.000000 UTC",371471.07354935,0.40113603,367786.43862023,33225.50356891,-40248.72623513,0.31000506,-0.21080244,0.14272109,"2024-12-16 20:48:35.000000 UTC",1.23909413
"2024-12-16 20:48:36.000000 UTC",371471.34617046,0.40114202,367786.74863433,33225.29277613,-40248.58351074,0.31002311,-0.21078281,0.14272770,"2024-12-16 20:48:36.000000 UTC",1.23909503
"2024-12-16 20:48:37.000000 UTC",371471.61881071,0.40114801,367787.05866646,33225.08200332,-40248.44077974,0.31004117,-0.21076317,0.14273430,"2024-12-16 20:48:37.000000 UTC",1.23909594
"2024-12-16 20:48:38.000000 UTC",371471.89147011,0.40115399,367787.36871666,33224.87124981,-40248.29804213,0.31005922,-0.21074353,0.14274091,"2024-12-16 20:48:38.000000 UTC",1.23909685
"2024-12-16 20:48:39.000000 UTC",371472.16414866,0.40115998,367787.67878489,33224.66051628,-40248.15529792,0.31007727,-0.21072390,0.14274752,"2024-12-16 20:48:39.000000 UTC",1.23909776
"2024-12-16 20:48:40.000000 UTC",371472.43684635,0.40116597,367787.98887120,33224.44980206,-40248.01254709,0.31009532,-0.21070426,0.14275413,"2024-12-16 20:48:40.000000 UTC",1.23909867
"2024-12-16 20:48:41.000000 UTC",371472.70956318,0.40117195,367788.29897553,33224.23910781,-40247.86978966,0.31011337,-0.21068461,0.14276073,"2024-12-16 20:48:41.000000 UTC",1.23909958
"2024-12-16 20:48:42.000000 UTC",371472.98229916,0.40117794,367788.60909794,33224.02843287,-40247.72702562,0.31013142,-0.21066497,0.14276734,"2024-12-16 20:48:42.000000 UTC",1.23910049
"2024-12-16 20:48:43.000000 UTC",371473.25505428,0.40118393,367788.91923839,33223.81777758,-40247.58425498,0.31014946,-0.21064533,0.14277394,"2024-12-16 20:48:43.000000 UTC",1.23910140
"2024-12-16 20:48:44.000000 UTC",371473.52782854,0.40118991,367789.22939686,33223.60714227,-40247.44147773,0.31016751,-0.21062568,0.14278055,"2024-12-16 20:48:44.000000 UTC",1.23910231
"2024-12-16 20:48:45.000000 UTC",371473.80062194,0.40119590,367789.53957340,33223.39652627,-40247.29869388,0.31018555,-0.21060604,0.14278715,"2024-12-16 20:48:45.000000 UTC",1.23910322
"2024-12-16 20:48:46.000000 UTC",371474.07343448,0.40120189,367789.84976796,33223.18593026,-40247.15590343,0.31020359,-0.21058639,0.14279376,"2024-12-16 20:48:46.000000 UTC",1.23910413
"2024-12-16 20:48:47.000000 UTC",371474.34626616,0.40120787,367790.15998058,33222.97535356,-40247.01310637,0.31022163,-0.21056674,0.14280036,"2024-12-16 20:48:47.000000 UTC",1.23910504
"2024-12-16 20:48:48.000000 UTC",371474.61911697,0.40121386,367790.47021125,33222.76479652,-40246.87030271,0.31023967,-0.21054709,0.14280696,"2024-12-16 20:48:48.000000 UTC",1.23910595
"2024-12-16 20:48:49.000000 UTC",371474.89198692,0.40121984,367790.78045992,33222.55425946,-40246.72749245,0.31025771,-0.21052744,0.14281356,"2024-12-16 20:48:49.000000 UTC",1.23910686
"2024-12-16 20:48:50.000000 UTC",371475.16487600,0.40122583,367791.09072667,33222.34374172,-40246.58467559,0.31027575,-0.21050778,0.14282016,"2024-12-16 20:48:50.000000 UTC",1.23910777
"2024-12-16 20:48:51.000000 UTC",371475.43778422,0.40123182,367791.40101141,33222.13324398,-40246.44185213,0.31029379,-0.21048813,0.14282676,"2024-12-16 20:48:51.000000 UTC",1.23910868
"2024-12-16 20:48:52.000000 UTC",371475.71071156,0.40123780,367791.71131423,33221.92276556,-40246.29902206,0.31031182,-0.21046847,0.14283336,"2024-12-16 20:48:52.000000 UTC",1.23910959
"2024-12-16 20:48:53.000000 UTC",371475.98365804,0.40124379,367792.02163508,33221.71230679,-40246.15618540,0.31032985,-0.21044882,0.14283996,"2024-12-16 20:48:53.000000 UTC",1.23911050
"2024-12-16 20:48:54.000000 UTC",371476.25662365,0.40124977,367792.33197393,33221.50186802,-40246.01334214,0.31034789,-0.21042916,0.14284656,"2024-12-16 20:48:54.000000 UTC",1.23911141
"2024-12-16 20:48:55.000000 UTC",371476.52960839,0.40125576,367792.64233084,33221.29144858,-40245.87049229,0.31036592,-0.21040950,0.14285315,"2024-12-16 20:48:55.000000 UTC",1.23911232
"2024-12-16 20:48:56.000000 UTC",371476.80261226,0.40126174,367792.95270578,33221.08104880,-40245.72763584,0.31038395,-0.21038984,0.14285975,"2024-12-16 20:48:56.000000 UTC",1.23911324
"2024-12-16 20:48:57.000000 UTC",371477.07563525,0.40126773,367793.26309872,33220.87066902,-40245.58477279,0.31040197,-0.21037017,0.14286635,"2024-12-16 20:48:57.000000 UTC",1.23911415
"2024-12-16 20:48:58.000000 UTC",371477.34867737,0.40127371,367793.57350972,33220.66030857,-40245.44190314,0.31042000,-0.21035051,0.14287294,"2024-12-16 20:48:58.000000 UTC",1.23911506
"2024-12-16 20:48:59.000000 UTC",371477.62173861,0.40127970,367793.88393874,33220.44996779,-40245.29902690,0.31043803,-0.21033084,0.14287954,"2024-12-16 20:48:59.000000 UTC",1.23911597
"2024-12-16 20:49:00.000000 UTC",371477.89481897,0.40128568,367794.19438576,33220.23964701,-40245.15614407,0.31045605,-0.21031118,0.14288613,"2024-12-16 20:49:00.000000 UTC",1.23911688
"2024-12-16 20:49:01.000000 UTC",371478.16791846,0.40129167,367794.50485083,33220.02934557,-40245.01325464,0.31047408,-0.21029151,0.14289272,"2024-12-16 20:49:01.000000 UTC",1.23911779
"2024-12-16 20:49:02.000000 UTC",371478.44103707,0.40129765,367794.81533393,33219.81906379,-40244.87035862,0.31049210,-0.21027184,0.14289932,"2024-12-16 20:49:02.000000 UTC",1.23911870
"2024-12-16 20:49:03.000000 UTC",371478.71417480,0.40130364,367795.12583502,33219.60880203,-40244.72745601,0.31051012,-0.21025217,0.14290591,"2024-12-16 20:49:03.000000 UTC",1.23911961
"2024-12-16 20:49:04.000000 UTC",371478.98733165,0.40130962,367795.43635416,33219.39855960,-40244.58454680,0.31052814,-0.21023250,0.14291250,"2024-12-16 20:49:04.000000 UTC",1.23912052
"2024-12-16 20:49:05.000000 UTC",371479.26050762,0.40131560,367795.74689131,33219.18833684,-40244.44163101,0.31054616,-0.21021282,0.14291909,"2024-12-16 20:49:05.000000 UTC",1.23912143
"2024-12-16 20:49:06.000000 UTC",371479.53370270,0.40132159,367796.05744649,33218.97813377,-40244.29870862,0.31056417,-0.21019315,0.14292568,"2024-12-16 20:49:06.000000 UTC",1.23912235
"2024-12-16 20:49:07.000000 UTC",371479.80691691,0.40132757,367796.36801964,33218.76795070,-40244.15577965,0.31058219,-0.21017347,0.14293227,"2024-12-16 20:49:07.000000 UTC",1.23912326
"2024-12-16 20:49:08.000000 UTC",371480.08015022,0.40133356,367796.67861085,33218.55778698,-40244.01284409,0.31060020,-0.21015380,0.14293886,"2024-12-16 20:49:08.000000 UTC",1.23912417
"2024-12-16 20:49:09.000000 UTC",371480.35340265,0.40133954,367796.98922007,33218.34764294,-40243.86990193,0.31061822,-0.21013412,0.14294545,"2024-12-16 20:49:09.000000 UTC",1.23912508
"2024-12-16 20:49:10.000000 UTC",371480.62667419,0.40134552,367797.29984730,33218.13751858,-40243.72695319,0.31063623,-0.21011444,0.14295203,"2024-12-16 20:49:10.000000 UTC",1.23912599
"2024-12-16 20:49:11.000000 UTC",371480.89996485,0.40135151,367797.61049251,33217.92741423,-40243.58399787,0.31065424,-0.21009476,0.14295862,"2024-12-16 20:49:11.000000 UTC",1.23912690
"2024-12-16 20:49:12.000000 UTC",371481.17327461,0.40135749,367797.92115576,33217.71732924,-40243.44103595,0.31067225,-0.21007508,0.14296521,"2024-12-16 20:49:12.000000 UTC",1.23912781
"2024-12-16 20:49:13.000000 UTC",371481.44660349,0.40136347,367798.23183703,33217.50726393,-40243.29806746,0.31069026,-0.21005539,0.14297179,"2024-12-16 20:49:13.000000 UTC",1.23912873
"2024-12-16 20:49:14.000000 UTC",371481.71995147,0.40136946,367798.54253629,33217.29721831,-40243.15509237,0.31070827,-0.21003571,0.14297838,"2024-12-16 20:49:14.000000 UTC",1.23912964
"2024-12-16 20:49:15.000000 UTC",371481.99331856,0.40137544,367798.85325357,33217.08719238,-40243.01211070,0.31072627,-0.21001602,0.14298496,"2024-12-16 20:49:15.000000 UTC",1.23913055
"2024-12-16 20:49:16.000000 UTC",371482.26670476,0.40138142,367799.16398882,33216.87718647,-40242.86912245,0.31074428,-0.20999633,0.14299154,"2024-12-16 20:49:16.000000 UTC",1.23913146
"2024-12-16 20:49:17.000000 UTC",371482.54011006,0.40138741,367799.47474210,33216.66719992,-40242.72612762,0.31076228,-0.20997664,0.14299813,"2024-12-16 20:49:17.000000 UTC",1.23913237
"2024-12-16 20:49:18.000000 UTC",371482.81353446,0.40139339,367799.78551339,33216.45723306,-40242.58312620,0.31078028,-0.20995695,0.14300471,"2024-12-16 20:49:18.000000 UTC",1.23913329
"2024-12-16 20:49:19.000000 UTC",371483.08697797,0.40139937,367800.09630268,33216.24728589,-40242.44011820,0.31079828,-0.20993726,0.14301129,"2024-12-16 20:49:19.000000 UTC",1.23913420
"2024-12-16 20:49:20.000000 UTC",371483.36044058,0.40140535,367800.40710997,33216.03735842,-40242.29710362,0.31081628,-0.20991757,0.14301787,"2024-12-16 20:49:20.000000 UTC",1.23913511
